date,Check Date Range,channel,platform,campaign_type,campaign_id,campaign_name,ab_variant,geo,device,audience,placement,adset_id,creative_id,impressions,clicks,sessions,conversions,revenue_gbp,spend_gbp,clicks_greater_impressions,conv_greater_sessions,revenue_without_conversion,negative_values,activity_wtihout_spend,revenue_without_spend,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/11/2025,OK,Video,YouTube Ads,Brand Awareness,C79494,Video_TopFunnel_UK,A,UK,All,CRM,YouTube_InStream,AS005,CR004,150902,326,326,5,161.59,1455.37,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/11/2025,OK,Email,ESP,Free Trial,C67159,FreeTrial_NonBrand,A,IE,Mobile,CRM,Newsletter,AS014,CR009,3697,344,319,3,193.08,10.07,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/11/2025,OK,Email,ESP,Discount Offer,C86697,Discount_Flash48h,A,UK,All,CRM,Newsletter,AS006,CR001,14605,1033,957,46,"£2,701.88",52.47,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/11/2025,OK,Video,YouTube Ads,Brand Awareness,C79907,Awareness_Display_UK, A ,IE,Mobile,Retargeting,YouTube_InStream,AS011,CR005,22594,184,166,2,90.73,155.54,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/11/2025,OK,Paid Social,LinkedIn Ads,Brand Awareness,C39095,Awareness_Display_UK,B,IE,Mobile,Prospecting,Feed,AS006,CR005,89946,1177,1025,4,,1051.2,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/11/2025,OK,Paid Search,Google Ads,Discount Offer,C06886,Discount_20pct,A,UK,All,Prospecting,Search,AS011,CR001,48918,1954,1586,63,1724.8,2377.3,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/11/2025,OK,Paid Social,LinkedIn Ads,Free Trial,C89894,Trial_Reengagement,A,UK,Mobile,CRM,Stories,AS009,CR007,215162,2345,1755,74,4796.69,2253.95,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/11/2025,OK,Paid Social,TikTok Ads,Discount Offer,C28582,Discount_20pct,A,IE,Desktop,Prospecting,Stories,AS006,CR008,15584,198,198,14,586.33,209.73,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/11/2025,OK,Paid Social,TikTok Ads,Free Trial,C23721,Trial_Reengagement,B,UK,All,Prospecting,Stories,AS010,CR008,127998,1025,792,31,1263.18,1019.51,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/11/2025,OK,Paid Social,TikTok Ads,Free Trial,C32222,FreeTrial_NonBrand,A,IE,All,CRM,Stories,AS009,CR009,29641,445,330,22,1155.88,440.13,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/11/2025,OK,Paid Social,Meta Ads,Free Trial,C41057,Trial_Reengagement,A,IE,Mobile,Retargeting,Stories,AS012,CR002,30898,350,249,19,"£1,004.25",254.59,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/11/2025,OK,Video,YouTube Ads,Brand Awareness,C79907,Awareness_Display_UK,A,UK,All,Prospecting,YouTube_InStream,AS015,CR001,145476,272,264,2,95.87,893.29,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/11/2025,OK,Paid Social,Meta Ads,Free Trial,C58061,FreeTrial_NonBrand,A,uk,All,Prospecting,Feed,AS015,CR003,173207,2521,2206,129,"£7,051.93",1848.11,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/11/2025,OK,Paid Social,Meta Ads,Discount Offer,C54896,Discount_BundleDeal,A,UK,Mobile,CRM,Stories,AS012,CR007,127137,912,838,49,2590.56,849.02,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/11/2025,OK,Paid Social,TikTok Ads,Discount Offer,C28582,Discount_20pct,A,IE,All,Retargeting,Stories,AS012,CR005,15323,132,130,18,595.3,191.57,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/11/2025,OK,Paid Search,Google Ads,Free Trial,C28470,Trial_Reengagement,A,IE,All,Prospecting,Search,AS014,CR003,5908,193,185,11,561,210.72,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/11/2025,OK,Paid Social,TikTok Ads,Discount Offer,C28582,Discount_20pct,B,IE,All,CRM,Feed,AS012,CR005,30328,276,259,26,1879.47,326.79,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/11/2025,OK,Email,ESP,Free Trial,C42163,Trial_CompetitorTerms,A,IE,Mobile,CRM,Newsletter,AS008,CR005,4104,129,129,15,526.1,15.07,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/11/2025,OK,Affiliate,Partner Network,Discount Offer,C96105,Discount_20pct,B,IE,All,Prospecting,Feed,AS005,CR008,1777,74,65,5,132.93,93.09,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/11/2025,OK,Paid Search,Google Ads,Free Trial,C52054,FreeTrial_NonBrand,A,IE,Desktop,Prospecting,Search,AS005,CR006,11846,452,312,37,1051.42,594.08,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/11/2025,OK,Display,DV360,Brand Awareness,C65512,Awareness_Display_UK,A,IE,All,Retargeting,Display_Network,AS011,CR003,21814,109,94,0,0,95.43,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/11/2025,OK,Affiliate,Partner Network,Free Trial,C00918,FreeTrial_NonBrand,B,UK,All,Prospecting,Feed,AS008,CR005,26003,2245,2003,55,1947.26,1807.65,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/11/2025,OK,Video,YouTube Ads,Brand Awareness,C79494,Video_TopFunnel_UK,A,UK,Mobile,Retargeting,YouTube_InStream,AS007,CR008,222210,942,845,10,306.43,1147.29,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/11/2025,OK,Paid Social,TikTok Ads,Free Trial,C23721,Trial_Reengagement,B,IE,All,Prospecting,Feed,AS001,CR001,9500,154,154,2,117.22,131.58,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/11/2025,OK,Paid Social,LinkedIn Ads,Free Trial,C12655,Trial_CompetitorTerms,A,UK,Desktop,Retargeting,Feed,AS001,CR001,116364,1568,1424,113,3875.45,1124.46,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/11/2025,OK,Display,DV360,Free Trial,C83689,Trial_Reengagement,A,UK,,CRM,Display_Network,AS013,CR003,226781,1333,1333,115,3871.29,1137.56,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/11/2025,OK,Paid Social,LinkedIn Ads,Brand Awareness,C93273,Brand_UK_Winter,B,IE,Mobile,Prospecting,Stories,AS015,CR008,34916,307,261,3,89.52,562.31,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/11/2025,OK,Display,DV360,Free Trial,C83689,Trial_Reengagement,A,IE,All,Prospecting,Display_Network,AS009,CR006,32243,149,143,6,237.8,£160.60,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/11/2025,OK,Paid Social,Meta Ads,Brand Awareness,C08144,Awareness_Display_UK,B,UK,Mobile,CRM,Feed,AS011,CR005,100136,1258,691,19,774.85,1435.48,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/11/2025,OK,Affiliate,Partner Network,Discount Offer,C96105,Discount_20pct,A,UK,Desktop,Prospecting,Feed,AS015,CR008,8689,856,809,84,4572.39,326.51,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/11/2025,OK,Paid Social,TikTok Ads,Brand Awareness,C79658,Brand_UK_Winter,b,UK,Desktop,Retargeting,Feed,AS009,CR007,82404,1753,1558,23,684.37,868.61,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/11/2025,OK,Paid Search,Google Ads,Free Trial,C28470,Trial_Reengagement,B,uk,Desktop,Retargeting,Search,AS003,CR006,57080,2289,1695,90,3389.69,4529.37,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/11/2025,OK,Paid Social,TikTok Ads,Free Trial,C32222,FreeTrial_NonBrand,Variant B,UK,Mobile,Prospecting,Stories,AS011,CR007,107793,1712,1576,27,983.13,1807.46,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/11/2025,OK,Affiliate,Partner Network,Discount Offer,C93406,Discount_BundleDeal,A,IE,All,CRM,Feed,AS004,CR001,3121,236,233,18,596.07,174.8,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/11/2025,OK,Email,ESP,Free Trial,C67159,FreeTrial_NonBrand,B,UK,Desktop,Retargeting,Newsletter,AS005,CR005,17240,1799,1695,50,2357.04,52.54,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/11/2025,OK,Paid Search,Google Ads,Free Trial,C52054,FreeTrial_NonBrand,B,UK,Desktop,Prospecting,Search,AS009,CR002,30370,1180,903,60,1928.71,1957.14,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/11/2025,OK,Paid Social,Meta Ads,Discount Offer,C54896,Discount_BundleDeal,A,UK,Mobile,CRM,Stories,AS009,CR001,77241,1164,1027,66,5322.47,806.52,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/11/2025,OK,Paid Social,LinkedIn Ads,Discount Offer,C53161,Discount_20pct,B,IE,Desktop,CRM,Stories,AS001,CR009,10033,166,161,20,1073.47,107.37,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/11/2025,OK,Paid Social,Meta Ads,Brand Awareness,C62322,Brand_UK_Winter,B,UK,Desktop,Prospecting,Stories,AS007,CR007,114467,1931,1546,7,244.99,,No,No,Valid,No,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/11/2025,OK,Paid Search,Google Ads,Brand Awareness,C93219,Brand_UK_Winter,A,IE,Desktop,Prospecting,Search,AS006,CR009,7076,141,135,1,41.34,68.93,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/11/2025,OK,Affiliate,Partner Network,Free Trial,C05096,Trial_CompetitorTerms,B,IE,All,CRM,Stories,AS010,CR001,1948,166,133,4,102.33,123.89,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/11/2025,OK,Paid Social,LinkedIn Ads,Brand Awareness,C93273,Brand_UK_Winter,A,IE,All,Retargeting,Feed,AS004,CR008,20744,320,320,0,£0.00,£139.55,No,No,Invalid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/11/2025,OK,Paid Social,LinkedIn Ads,Brand Awareness,C39095,Awareness_Display_UK,B,IE,All,CRM,Stories,AS010,CR005,29932,660,644,4,174.27,399.05,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/11/2025,OK,Display,DV360,Brand Awareness,C51562,Brand_UK_Winter,B,UK,All,CRM,Display_Network,AS015,CR004,240411,920,920,2,82.87,1205.56,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/11/2025,OK,Paid Social,TikTok Ads,Free Trial,C32222,FreeTrial_NonBrand,A,UK,All,Prospecting,Stories,AS010,CR009,214657,3890,3485,138,"£5,599.44",2421.96,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/11/2025,OK,Paid Social,TikTok Ads,Brand Awareness,C79658,Brand_UK_Winter,A,UK,Desktop,Retargeting,Stories,AS008,CR007,121260,1075,942,8,267.14,874.26,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/2025,OK,Paid Social,TikTok Ads,Free Trial,C23721,Trial_Reengagement,A,IE,Mobile,Prospecting,Feed,AS009,CR001,37557,795,764,49,2113.46,487.48,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/11/2025,OK,Paid Social,TikTok Ads,Discount Offer,C72232,Discount_BundleDeal,A,UK,,CRM,Feed,AS009,CR002,213484,2467,2239,140,9458.36,2407.28,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/11/2025,OK,Affiliate,Partner Network,Free Trial,C05096,Trial_CompetitorTerms,a,IE,All,CRM,Feed,AS012,CR008,4329,336,287,20,,171.86,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/11/2025,OK,Display,DV360,Free Trial,C07273,FreeTrial_NonBrand,B,IE,All,Retargeting,Display_Network,AS014,CR004,23865,142,128,11,385.46,186.22,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/11/2025,OK,Affiliate,Partner Network,Discount Offer,C45161,Discount_Flash48h,A,UK,,CRM,Stories,AS002,CR005,12629,400,361,26,784.15,466.39,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/11/2025,OK,Display,DV360,Discount Offer,C88550,Discount_20pct,B,UK,Desktop,CRM,Display_Network,AS008,CR005,231400,680,680,46,2138.4,2060.39,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2025,OK,Paid Social,Meta Ads,Brand Awareness,C62322,Brand_UK_Winter,A,ie,All,CRM,Feed,AS001,CR001,18984,142,102,2,103.09,95.17,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/11/2025,OK,Paid Social,Meta Ads,Brand Awareness,C08144,Awareness_Display_UK,A,UK,,Retargeting,Feed,AS004,CR002,96947,1095,840,3,90.13,766.46,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/11/2025,OK,Paid Social,Meta Ads,Free Trial,C41057,Trial_Reengagement,A,IE,Desktop,Prospecting,Feed,AS004,CR004,16382,276,269,9,489.96,£117.47,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/11/2025,OK,Affiliate,Partner Network,Discount Offer,C96105,Discount_20pct,B,IE,Mobile,CRM,Feed,AS013,CR006,2222,144,137,13,385.55,76.03,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/11/2025,OK,Email,ESP,Discount Offer,C76347,Discount_20pct,B,IE,All,Retargeting,Newsletter,AS004,CR006,3155,292,278,52,3475.9,5.34,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/11/2025,OK,Paid Social,LinkedIn Ads,Brand Awareness,C39095,Awareness_Display_UK,B,UK,Desktop,Retargeting,Feed,AS010,CR007,75983,1166,895,19,548.05,751.32,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2025,OK,Paid Social,LinkedIn Ads,Free Trial,C89894,Trial_Reengagement,a,UK,Mobile,Retargeting,Feed,AS015,CR009,157033,2724,1861,115,4059.97,1191.85,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/11/2025,OK,Email,ESP,Discount Offer,C86697,Discount_Flash48h,A,IE,All,CRM,Newsletter,AS002,CR008,1740,103,99,8,386.63,2.39,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/11/2025,OK,Affiliate,Partner Network,Discount Offer,C45161,Discount_Flash48h,A,IE,All,Retargeting,Feed,AS007,CR009,1959,130,113,13,1113.94,157.04,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/11/2025,OK,Affiliate,Partner Network,Free Trial,C45462,Trial_Reengagement ,A,IE,Mobile,Retargeting,Stories,AS001,CR008,1903,68,64,2,41.71,44,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2025,OK,Email,,Free Trial,C67159,FreeTrial_NonBrand,B,UK,All,CRM,Newsletter,AS008,CR002,17543,1886,1740,85,2254.9,25.97,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/11/2025,OK,Affiliate,Partner Network,Discount Offer,C96105,Discount_20pct,B,UK,Mobile,Retargeting,Stories,AS007,CR002,11224,411,411,42,1405.02,347.9,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/11/2025,OK,Paid Social,Meta Ads,Discount Offer,C77790,Discount_20pct,A,IE,All,Retargeting,Stories,AS001,CR009,31822,310,276,10,307.87,458.83,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/11/2025,OK,Paid Social,TikTok Ads,Free Trial,C32222,FreeTrial_NonBrand,B,UK,All,Retargeting,Stories,AS006,CR006,134767,2132,2132,63,2721.84,1331.18,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/11/2025,OK,Affiliate,Partner Network,Discount Offer,C96105,Discount_20pct,A,UK,All,CRM,Feed,AS009,CR001,16887,1443,1443,202,9698.39,1434.04,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/11/2025,OK,Paid Social,LinkedIn Ads,Discount Offer,C51603,Discount_Flash48h,A,UK,All,Prospecting,Stories,AS004,CR009,162422,1963,1620,173,6419.28,1985.83,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/11/2025,OK,Display,DV360,Brand Awareness,C51562,Brand_UK_Winter,A,IE,All,Prospecting,Display_Network,AS011,CR003,30117,146,107,1,,185.78,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/11/2025,OK,Video,YouTube Ads,Brand Awareness,C25729,Brand_UK_Winter,B,IE,Desktop,Prospecting,YouTube_InStream,AS011,CR007,38574,144,133,1,32.97,330.28,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/11/2025,OK,Paid Social,,Discount Offer,C77790,Discount_20pct,A,UK,Mobile,Retargeting,Feed,AS002,CR004,161189,2090,1913,110,3799.59,1246.78,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/11/2025,OK,Paid Search,Google Ads,Discount Offer,C55219,Discount_BundleDeal,B,UK,All,Prospecting,Search,AS002,CR008,82434,2109,1676,95,3467.73,2372.55,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/11/2025,OK,Paid Social,LinkedIn Ads,Free Trial,C12655,Trial_CompetitorTerms,A,IE,All,Retargeting,Stories,AS014,CR007,37623,214,214,11,382.78,255.27,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/11/2025,OK,Paid Search,Google Ads,Free Trial,C52054,FreeTrial_NonBrand,A,UK,Desktop,CRM,Search,AS004,CR007,63304,4003,2993,183,8006.71,9519.83,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/11/2025,OK,Paid Social,TikTok Ads,Free Trial,C23721,Trial_Reengagement,B,uk,All,Prospecting,Stories,AS007,CR004,99529,1118,1118,28,1043.11,1451.49,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/11/2025,OK,Paid Social,Meta Ads,Discount Offer,C47476,Discount_Flash48h,A,IE,Mobile,Prospecting,Feed,AS011,CR004,35364,454,432,54,3262.89,£263.61,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/11/2025,OK,Paid Social,LinkedIn Ads,Free Trial,C12655,Trial_CompetitorTerms,A,IE,Mobile,Prospecting,Stories,AS015,CR003,37628,381,311,11,308.02,335.65,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/11/2025,OK,Email,ESP,Discount Offer,C86697,Discount_Flash48h,A,UK,Mobile,Retargeting,Newsletter,AS007,CR008,12502,903,903,91,5297.33,25.82,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/11/2025,OK,Affiliate,Partner Network,Discount Offer,C96105,Discount_20pct,A,UK,All,Prospecting,Stories,AS001,CR006,13307,1019,840,67,2248.22,558.11,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/11/2025,OK,Paid Search,Google Ads,Discount Offer,C55219,Discount_BundleDeal,A,IE,All,Prospecting,Search,AS004,CR006,7056,285,248,13,776.68,423.12,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/11/2025,OK,Paid Social,Meta Ads,Free Trial,C41057,Trial_Reengagement,A,UK,All,CRM,Feed,AS004,CR005,138376,1144,1144,90,3802.43,1256.74,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/2025,OK,Affiliate,Partner Network,Free Trial,C45462,Trial_Reengagement,a,IE,All,Retargeting,Stories,AS011,CR009,2265,114,98,1,44.4,68.31,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/11/2025,OK,Paid Social,Meta Ads,Discount Offer,C47476,Discount-Flash48h,A,IE,All,Prospecting,Stories,AS008,CR001,18096,381,381,24,1175.18,157.87,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/11/2025,OK,Paid Social,TikTok Ads,Brand Awareness,C21962,Video_TopFunnel_UK,b,UK,All,Retargeting,Feed,AS015,CR004,291068,2288,1875,33,1088.57,3352.15,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/11/2025,OK,Email,ESP,Free Trial,C67159,FreeTrial_NonBrand,A,UK,All,Prospecting,Newsletter,AS001,CR007,11823,823,823,49,2328.81,47.95,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/11/2025,OK,Paid Social,Meta Ads,Free Trial,C58061,FreeTrial_NonBrand,A,IE,All,Retargeting,Feed,AS008,CR005,17703,246,232,27,969.39,184.53,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/11/2025,OK,Display,DV360,Brand Awareness,C51562,Brand_UK_Winter,A,UK,Mobile,Retargeting,Display_Network,AS014,CR002,432945,2246,1824,8,215.49,2395.29,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2025,OK,Display,DV360,Free Trial,C83689,Trial_Reengagement,B,IE,Mobile,Prospecting,Display_Network,AS004,CR008,74579,397,291,17,1270.03,559.72,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/11/2025,OK,Paid Social,Meta Ads,Brand Awareness,C62322,Brand_UK_Winter,A,UK,Desktop,Prospecting,Stories,AS002,CR009,172980,1960,1650,18,807.18,1341.25,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/11/2025,OK,Paid Search,Google Ads,Brand Awareness,C93219,Brand_UK_Winter,B,ie,All,CRM,Search,AS005,CR008,12286,527,386,2,61.04,287.97,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/2025,OK,Paid Social,Meta Ads,Brand Awareness,C95374,Video_TopFunnel_UK, B ,IE,All,CRM,Stories,AS005,CR001,16325,269,226,1,39.69,194.21,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/11/2025,OK,Video,YouTube Ads,Brand Awareness,C25729,Brand_UK_Winter,B,IE,All,Prospecting,YouTube_InStream,AS012,CR008,32922,138,137,1,49.42,222.89,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/2025,OK,Video,YouTube Ads,Brand Awareness,C25729,Brand_UK_Winter,A,UK,,Prospecting,YouTube_InStream,AS011,CR002,204517,1112,965,9,379.81,1126.04,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/11/2025,OK,Affiliate,Partner Network,Free Trial,C05096,Trial_CompetitorTerms,B,IE,Desktop,Retargeting,Feed,AS007,CR005,1094,82,70,5,204.81,23.36,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/11/2025,OK,Paid Social,TikTok Ads,Free Trial,C32222,FreeTrial_NonBrand,A,IE,All,CRM,Stories,AS010,CR005,18841,277,238,11,622.19,160.81,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/11/2025,OK,Email,ESP,Free Trial,C67159,FreeTrial_NonBrand,a,IE,Desktop,Prospecting,Newsletter,AS005,CR006,2222,176,149,3,142.4,3.14,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/11/2025,OK,Paid Social,Meta Ads,Brand Awareness,C95374,Video_TopFunnel_UK,A,IE,All,CRM,Feed,AS004,CR002,20121,162,132,0,£0.00,125.89,No,No,Invalid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/11/2025,OK,Paid Social,Meta Ads,Free Trial,C43606,Trial_CompetitorTerms,B,UK,Mobile,Prospecting,Stories,AS012,CR005,105211,2172,1595,98,"£6,117.53",1299.44,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/11/2025,OK,Paid Social,LinkedIn Ads,Free Trial,C12655,Trial_CompetitorTerms,A,UK,Desktop,Retargeting,Feed,AS014,CR006,62831,1099,876,37,1422.98,994.15,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/11/2025,OK,Email,ESP,Free Trial,C42163,Trial_CompetitorTerms,A,UK,Desktop,Retargeting,Newsletter,AS012,CR002,5195,342,305,8,402.26,8.83,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/11/2025,OK,Paid Search,Google Ads,Brand Awareness,C93219,Brand_UK_Winter,B,UK,All,Prospecting,Search,AS009,CR005,59605,1176,1176,3,120.56,1417.1,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/11/2025,OK,Email,ESP,Free Trial,C28514,Trial_Reengagement,A,UK,All,CRM,Newsletter,AS012,CR005,30342,1915,1588,110,5709.42,79.15,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/11/2025,OK,Affiliate,Partner Network,Free Trial,C05096,Trial_CompetitorTerms,B,UK,All,Prospecting,Feed,AS008,CR002,9648,560,538,28,679.2,262.38,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/11/2025,OK,Paid Social,,Discount Offer,C53161,Discount_20pct,B,UK,Mobile,Prospecting,Stories,AS002,CR001,105128,1320,1243,80,3659.72,802.57,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/11/2025,OK,Paid Social,TikTok Ads,Discount Offer,C72232,Discount_BundleDeal,A,UK,All,CRM,Feed,AS011,CR004,206711,1474,1323,102,2729.36,2588.58,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/11/2025,OK,Paid Social,LinkedIn Ads,Discount Offer,C51603,Discount_Flash48h,A,UK,Desktop,Prospecting,Feed,AS002,CR006,99413,1746,1332,84,"£3,206.55",1433.7,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
